Country,Year,Cereal_Production_Value,GDP_per_capita_USD
Argentina,1961,16000.0,971.338043308372
Argentina,1962,14000.0,870.217490905403
Argentina,1963,15000.0,852.972425139433
Argentina,1964,17000.0,1176.20086190313
Argentina,1965,20000.0,1281.83337976859
Argentina,1966,16800.0,1275.07843418966
Argentina,1967,24400.0,1063.93283833587
Argentina,1968,19900.0,1141.95211617341
Argentina,1969,24900.0,1329.56181832409
Argentina,1970,26700.0,1322.71454216808
Argentina,1971,27500.0,1372.50746646061
Argentina,1972,25000.0,1409.37097316211
Argentina,1973,26000.0,2097.89945010806
Argentina,1974,28800.0,2844.96990526761
Argentina,1975,27800.0,2026.68435752865
Argentina,1976,31900.0,1946.91990388248
Argentina,1977,31700.0,2126.48546048047
Argentina,1978,30800.0,3282.06304446289
Argentina,1979,20200.0,2511.97332905958
Argentina,1980,16700.0,2747.5022751674
Argentina,1981,15600.0,2764.08641421079
Argentina,1982,10800.0,2914.76708504176
Argentina,1983,7900.0,3537.7473459832
Argentina,1984,7500.0,3915.03492645691
Argentina,1985,9000.0,2905.77565536137
Argentina,1986,10300.0,3436.07819471053
Argentina,1987,6500.0,3477.30131979313
Argentina,1988,8000.0,3992.70330179156
Argentina,1989,4500.0,2374.57321551641
Argentina,1990,10000.0,4315.33403111588
Argentina,1991,15000.0,5709.24784079504
Argentina,1992,35000.0,6789.99611136495
Argentina,1993,17000.0,6931.85596375876
Argentina,1994,17000.0,7437.56242327594
Argentina,1995,10000.0,7357.6162773788
Argentina,1996,10000.0,7663.21271287469
Argentina,1997,10000.0,8146.78710021431
Argentina,1998,10000.0,8218.99212764682
Argentina,1999,13000.0,7705.54288252851
Argentina,2000,13000.0,7637.01489203628
Argentina,2001,13000.0,7141.47507662826
Argentina,2002,15000.0,2569.69963519124
Argentina,2003,15000.0,3320.47775133903
Argentina,2004,15000.0,4242.02099089422
Argentina,2005,15000.0,5067.65342293276
Argentina,2006,15200.0,5869.38028970204
Argentina,2007,15500.0,7185.25155147027
Argentina,2008,15500.0,8944.1102657357
Argentina,2009,16000.0,8150.23527028221
Argentina,2010,18978.0,10260.1313108254
Argentina,2011,16459.0,12704.2831819684
Argentina,2012,14750.0,12949.717486654
Argentina,2013,19500.0,12963.675773326
Argentina,2014,16269.58,12233.1444119186
Argentina,2015,16112.03,13679.6264980954
Argentina,2016,16736.97,12699.9623137756
Argentina,2017,16549.56,14532.5009308511
Argentina,2018,16817.0,11752.7998922979
Argentina,2019,16850.63,9955.97478680428
Argentina,2020,16970.83,8535.59938004389
Argentina,2021,17098.34,10738.0179223384
Argentina,2022,17264.27,13962.1894087223
Argentina,2023,17371.54,14261.8465667948
Argentina,2024,17244.71,13969.7836603737
Armenia,1992,,356.350780006933
Armenia,1993,,347.870644720878
Armenia,1994,,390.879964297655
Armenia,1995,,443.924860857976
Armenia,1996,,487.068624404558
Armenia,1997,,505.035887057966
Armenia,1998,,590.239947333459
Armenia,1999,,582.669886150895
Armenia,2000,,593.450581742282
Armenia,2001,,659.588988535629
Armenia,2002,,742.651118319819
Armenia,2003,4339.0,882.030167695474
Armenia,2004,8337.0,1130.08791444158
Armenia,2005,7333.0,1557.48458908655
Armenia,2006,3161.0,2041.65267068997
Armenia,2007,9530.0,2962.70234594569
Armenia,2008,10697.0,3777.66859313767
Armenia,2009,8425.3,2820.5926553347
Armenia,2010,4219.0,3041.34450723339
Armenia,2011,9507.0,3349.55309771906
Armenia,2012,14375.0,3511.56399687426
Armenia,2013,16847.0,3680.16692158886
Armenia,2014,18268.0,3852.11800610384
Armenia,2015,15359.6,3512.39350276709
Armenia,2016,21117.0,3524.42476874707
Armenia,2017,12076.0,3869.05373867752
Armenia,2018,9366.0,4196.00562301769
Armenia,2019,5775.0,4597.22887399548
Armenia,2020,7143.7,4268.68093304583
Armenia,2021,4567.8,4685.17997128509
Armenia,2022,7114.1,6571.97445545099
Armenia,2023,8537.7,8159.08720967996
Armenia,2024,6701.5,8556.21406956719
Austria,1991,24469.0,22323.1312492943
Austria,1992,23108.0,24782.7118767063
Austria,1993,30991.0,23987.2037240657
Austria,1994,37775.0,25546.2460525087
Austria,1995,13824.0,30207.0674314652
Austria,1996,6157.0,29645.9451251491
Austria,1997,4461.0,26571.7523626508
Austria,1998,4705.0,27212.4642905708
Austria,1999,6342.0,27078.7081612201
Austria,2000,5560.14,24487.2974685956
Austria,2001,12804.57,24430.495982841
Austria,2002,19139.08,26334.862215032
Austria,2003,26159.9,32110.1159661425
Austria,2004,30642.75,36614.2506533707
Austria,2005,28774.98,38157.37022862
Austria,2006,28126.7,40382.2078298575
Austria,2007,36561.06,46622.9622913635
Austria,2008,45442.26,51581.3982361071
Austria,2009,50779.16,47857.4446635266
Austria,2010,88124.83,46611.1393420232
Austria,2011,42526.8,51116.8953522042
Austria,2012,42659.42,48250.4059142637
Austria,2013,49403.37,50305.3545774973
Austria,2014,51430.52,51314.9722616322
Austria,2015,54563.0,43915.228020857
Austria,2016,47311.0,45061.4993920192
Austria,2017,43535.0,47163.7425775142
Austria,2018,23450.0,51194.0749841299
Austria,2019,22550.0,49885.9947355204
Austria,2020,29800.0,48716.4098900349
Austria,2021,27060.0,53648.6437976214
Austria,2022,19290.0,52336.7725223758
Austria,2023,19440.0,56579.504175468
Austria,2024,18910.0,58268.8787651601
Belarus,1992,,1658.08641281239
Belarus,1993,,1589.51011343649
Belarus,1994,,1460.00791360458
Belarus,1995,1200.0,1370.69991385664
Belarus,1996,3700.0,1427.26896385327
Belarus,1997,4000.0,1396.44201900881
Belarus,1998,1200.0,1511.32531567314
Belarus,1999,1000.0,1210.6117195862
Belarus,2000,7000.0,1276.2880341
Belarus,2001,6000.0,1244.37318523431
Belarus,2002,2000.0,1479.38066337175
Belarus,2003,16636.0,1819.52653114699
Belarus,2004,8444.0,2378.33700470129
Belarus,2005,13580.0,3126.07176665248
Belarus,2006,16444.0,3848.22350300163
Belarus,2007,26161.0,4735.48107556066
Belarus,2008,26961.0,6376.17569162063
Belarus,2009,15550.0,5352.48809190697
Belarus,2010,21156.0,6034.67885177216
Belarus,2011,50788.0,6527.6593428786
Belarus,2012,40028.0,6953.21591683101
Belarus,2013,15832.0,7998.0802045456
Belarus,2014,27096.0,8341.31809294883
Belarus,2015,23648.0,5967.05595058777
Belarus,2016,18932.0,5039.77560949445
Belarus,2017,21670.0,5785.54491935194
Belarus,2018,19761.0,6360.037502312
Belarus,2019,20604.0,6837.77339645635
Belarus,2020,22177.0,6542.85579976768
Belarus,2021,23867.36,7489.71894713888
Belarus,2022,23668.0,7994.64806074889
Belarus,2023,22225.06,7896.75388295584
Belarus,2024,22124.94,8317.63399913792
Belgium,2018,15140.0,47487.2100392561
Belgium,2019,18130.0,46716.6227467964
Belgium,2020,20130.0,45906.2875805246
Belgium,2021,21500.0,51658.238294958
Belgium,2022,3090.0,50605.7496677086
Belgium,2023,2650.0,55291.4754541329
Belgium,2024,3160.0,56614.5679499036
Bhutan,1961,,
Bhutan,1962,,
Bhutan,1963,,
Bhutan,1964,,
Bhutan,1965,,
Bhutan,1966,,
Bhutan,1967,,
Bhutan,1968,,
Bhutan,1969,,
Bhutan,1970,,200.345229822469
Bhutan,1971,,207.666560128876
Bhutan,1972,,212.375150813633
Bhutan,1973,,230.90176999619
Bhutan,1974,,262.777366220031
Bhutan,1975,,237.350734416968
Bhutan,1976,,233.721532349196
Bhutan,1977,,249.935358333789
Bhutan,1978,,232.172369685589
Bhutan,1979,,251.378805345213
Bhutan,1980,,296.880510831581
Bhutan,1981,,310.77041169131
Bhutan,1982,,305.824658960335
Bhutan,1983,,328.204016909505
Bhutan,1984,,325.545257021725
Bhutan,1985,,321.186830951891
Bhutan,1986,,364.694569557154
Bhutan,1987,,449.060443850487
Bhutan,1988,1000.0,488.877757351253
Bhutan,1989,1000.0,461.654618792732
Bhutan,1990,1000.0,488.327431477129
Bhutan,1991,1000.0,400.634705187075
Bhutan,1992,1000.0,415.791522568451
Bhutan,1993,1000.0,407.39984249657
Bhutan,1994,1000.0,467.008312125283
Bhutan,1995,1000.0,530.103676927417
Bhutan,1996,1000.0,552.873891403681
Bhutan,1997,1000.0,630.447410148304
Bhutan,1998,1000.0,638.278962310609
Bhutan,1999,1000.0,685.419830628567
Bhutan,2000,1000.0,771.924911410619
Bhutan,2001,1000.0,812.238210772056
Bhutan,2002,1000.0,895.799489930972
Bhutan,2003,1000.0,1022.38240311018
Bhutan,2004,922.0,1130.35934606796
Bhutan,2005,1000.0,1299.94938578359
Bhutan,2006,1000.0,1405.6071618158
Bhutan,2007,1000.0,1850.41570433398
Bhutan,2008,1000.0,1919.59774896395
Bhutan,2009,1000.0,1918.39599211093
Bhutan,2010,1000.0,2435.5798056672
Bhutan,2011,1000.0,2787.97967608562
Bhutan,2012,1100.0,2751.2128864294
Bhutan,2013,1200.0,2679.95217201538
Bhutan,2014,1248.58,2849.49998647303
Bhutan,2015,1085.48,2954.04081911097
Bhutan,2016,1178.02,3152.30905106786
Bhutan,2017,1169.0,3435.28804735662
Bhutan,2018,1170.3,3400.20417245342
Bhutan,2019,1175.57,3576.87987100503
Bhutan,2020,1182.88,3191.66906999331
Bhutan,2021,1200.19,3570.61257980872
Bhutan,2022,1186.22,3711.32767981591
Bhutan,2023,1189.76,3831.32535494609
Bhutan,2024,1192.06,
Bolivia,1961,200.0,108.528765371499
Bolivia,1962,200.0,116.24147429449
Bolivia,1963,200.0,122.579067582423
Bolivia,1964,200.0,135.228463817406
Bolivia,1965,200.0,147.057689573182
Bolivia,1966,300.0,159.348482383093
Bolivia,1967,300.0,176.073477814252
Bolivia,1968,300.0,195.471270062333
Bolivia,1969,300.0,207.126019695423
Bolivia,1970,300.0,221.568878282044
Bolivia,1971,300.0,233.392218893062
Bolivia,1972,315.0,261.949887081198
Bolivia,1973,320.0,257.213253175457
Bolivia,1974,320.0,418.170299516169
Bolivia,1975,330.0,468.064116140902
Bolivia,1976,345.0,519.734821066353
Bolivia,1977,330.0,599.9882290041
Bolivia,1978,430.0,682.801036523933
Bolivia,1979,520.0,785.198889713429
Bolivia,1980,510.0,787.907344889279
Bolivia,1981,1110.0,1000.59266819668
Bolivia,1982,1170.0,929.552105072211
Bolivia,1983,218.0,881.867606330418
Bolivia,1984,1238.0,982.109656770748
Bolivia,1985,979.0,838.080035867133
Bolivia,1986,860.0,604.257233504238
Bolivia,1987,970.0,649.708769442851
Bolivia,1988,785.0,672.607268146683
Bolivia,1989,775.0,675.469993900788
Bolivia,1990,665.0,682.67681029538
Bolivia,1991,885.0,733.935487602519
Bolivia,1992,590.0,759.57113496365
Bolivia,1993,740.0,756.637016048451
Bolivia,1994,750.0,774.035669644318
Bolivia,1995,724.07,852.754034861444
Bolivia,1996,721.59,922.113259069714
Bolivia,1997,721.86,970.351843368594
Bolivia,1998,722.09,1022.14506519545
Bolivia,1999,760.0,979.344494964572
Bolivia,2000,726.76,975.777060358751
Bolivia,2001,750.0,930.168227214313
Bolivia,2002,724.21,888.221328974352
Bolivia,2003,700.0,893.013760211149
Bolivia,2004,658.0,953.191893246277
Bolivia,2005,678.0,1020.12326200737
Bolivia,2006,708.0,1202.71150446327
Bolivia,2007,740.0,1354.54905949929
Bolivia,2008,758.0,1692.67248455876
Bolivia,2009,777.0,1731.18172112209
Bolivia,2010,628.0,1929.78373077158
Bolivia,2011,921.0,2315.52121930607
Bolivia,2012,608.75,2575.59857098084
Bolivia,2013,638.0,2870.02377000756
Bolivia,2014,619.0,3041.43503162408
Bolivia,2015,756.0,2996.01289811344
Bolivia,2016,774.0,3035.87347732132
Bolivia,2017,780.0,4048.40119739839
Bolivia,2018,777.0,4206.8552936661
Bolivia,2019,793.0,4203.15492855788
Bolivia,2020,780.0,3580.96761778303
Bolivia,2021,780.11,4010.76053686204
Bolivia,2022,781.95,4219.46113742445
Bolivia,2023,716.94,4274.70820547613
Bolivia,2024,772.45,4421.16609889999
Botswana,1961,,62.3224006926623
Botswana,1962,,65.9864503023827
Botswana,1963,,68.8864104749411
Botswana,1964,,73.4925773235308
Botswana,1965,,79.6790756588049
Botswana,1966,,89.0615737768069
Botswana,1967,,100.945124635152
Botswana,1968,,113.445716733931
Botswana,1969,,131.776574536345
Botswana,1970,,163.031832252562
Botswana,1971,,212.244206736036
Botswana,1972,,264.233716807813
Botswana,1973,,374.189409146144
Botswana,1974,,446.487855432073
Botswana,1975,,493.029472690457
Botswana,1976,900.0,490.469570533565
Botswana,1977,1600.0,564.831748249189
Botswana,1978,1600.0,695.219336897052
Botswana,1979,1600.0,909.207133285411
Botswana,1980,1600.0,1131.63379014463
Botswana,1981,1600.0,1107.02810145663
Botswana,1982,1600.0,1005.62456165727
Botswana,1983,1600.0,1120.53239354023
Botswana,1984,1600.0,1145.02903810762
Botswana,1985,1600.0,993.616748339174
Botswana,1986,1600.0,1199.84677856226
Botswana,1987,1600.0,1638.82669390133
Botswana,1988,1600.0,2140.51439180359
Botswana,1989,1600.0,2427.68261967121
Botswana,1990,1800.0,2903.15381562611
Botswana,1991,2000.0,2938.59442659608
Botswana,1992,2500.0,3004.61263362306
Botswana,1993,3000.0,2929.43119022452
Botswana,1994,2914.27,2917.25514197806
Botswana,1995,2766.17,3156.18194514079
Botswana,1996,2643.4,3156.26865681161
Botswana,1997,2508.1,3194.18106145858
Botswana,1998,2500.0,2981.19639702109
Botswana,1999,2683.02,3339.99596033431
Botswana,2000,3000.0,3450.81180622992
Botswana,2001,2500.0,3206.07123689853
Botswana,2002,1800.0,3117.25087183011
Botswana,2003,1600.0,4230.12326909926
Botswana,2004,1738.72,4956.69287735214
Botswana,2005,1780.1,5391.07076619634
Botswana,2006,1835.64,5291.58379144849
Botswana,2007,1800.0,5529.12574632532
Botswana,2008,2401.01,5503.07395314313
Botswana,2009,2940.58,5082.93388332404
Botswana,2010,3600.0,6215.73216077919
Botswana,2011,3700.0,7287.38295334919
Botswana,2012,3800.0,6595.53845015424
Botswana,2013,3900.0,6666.91219583487
Botswana,2014,3995.48,7122.36423421503
Botswana,2015,4112.04,6141.20394726616
Botswana,2016,4002.51,6749.05994339013
Botswana,2017,3868.96,7104.96401088027
Botswana,2018,3994.5,7407.95940141786
Botswana,2019,4146.65,7172.08956480028
Botswana,2020,4003.37,6323.2974967659
Botswana,2021,4183.78,7807.88794570471
Botswana,2022,4197.78,8328.7090572666
Botswana,2023,4211.75,7826.35376483298
Botswana,2024,4225.72,7695.75319445165
Bulgaria,1961,8000.0,
Bulgaria,1962,15000.0,
Bulgaria,1963,25000.0,
Bulgaria,1964,40000.0,
Bulgaria,1965,67368.0,
Bulgaria,1966,2920.0,
Bulgaria,1967,3272.0,
Bulgaria,1968,5123.0,
Bulgaria,1969,2012.0,
Bulgaria,1970,12257.0,
Bulgaria,1971,3982.0,
Bulgaria,1972,4893.0,
Bulgaria,1973,2658.0,
Bulgaria,1974,165692.0,
Bulgaria,1975,46394.0,
Bulgaria,1976,46761.0,
Bulgaria,1977,26268.0,
Bulgaria,1978,144800.0,
Bulgaria,1979,10400.0,
Bulgaria,1980,21200.0,2238.80295786574
Bulgaria,1981,30400.0,2234.81481573125
Bulgaria,1982,41869.0,2169.00401089683
Bulgaria,1983,25764.0,1852.81343442802
Bulgaria,1984,17370.0,1963.57267618274
Bulgaria,1985,21200.0,1914.55064658793
Bulgaria,1986,17500.0,2260.4272811545
Bulgaria,1987,34800.0,3132.30136036246
Bulgaria,1988,43800.0,2511.39306259489
Bulgaria,1989,62660.0,2477.0208179596
Bulgaria,1990,75921.0,2366.52982128614
Bulgaria,1991,82404.0,883.736578319325
Bulgaria,1992,48575.0,1007.34454544881
Bulgaria,1993,26000.0,1278.52511370319
Bulgaria,1994,17859.0,1149.89464008734
Bulgaria,1995,17359.0,2259.25922555221
Bulgaria,1996,13340.0,1470.19259250682
Bulgaria,1997,15100.0,1361.40938439884
Bulgaria,1998,20323.0,1820.44866449942
Bulgaria,1999,16000.0,1660.9089125393
Bulgaria,2000,15000.0,1621.26210738992
Bulgaria,2001,14766.48,1770.90704918691
Bulgaria,2002,12000.0,2092.98288625558
Bulgaria,2003,8499.0,2719.49436859287
Bulgaria,2004,7322.0,3389.68743360274
Bulgaria,2005,3456.0,3899.82596332878
Bulgaria,2006,675.0,4523.1465578805
Bulgaria,2007,1125.0,5888.57081403932
Bulgaria,2008,379.0,7271.30338858025
Bulgaria,2009,400.0,6988.27316296465
Bulgaria,2010,527.0,6853.94805511171
Bulgaria,2011,1238.72,7849.58061302818
Bulgaria,2012,1760.0,7431.95789508871
Bulgaria,2013,5963.0,7795.98092108928
Bulgaria,2014,217.0,8069.60005667684
Bulgaria,2015,1102.0,7268.65445473873
Bulgaria,2016,1536.0,7822.49923292968
Bulgaria,2017,1902.0,8696.68930427924
Bulgaria,2018,6110.0,9849.38397225174
Bulgaria,2019,6410.0,10353.7204584127
Bulgaria,2020,9670.0,10760.211975413
Bulgaria,2021,6120.0,12966.1457543396
Bulgaria,2022,7560.0,13999.1949530956
Bulgaria,2023,7980.0,15853.208636704
Bulgaria,2024,8100.0,17596.0173663521
Burundi,1991,,204.668258398817
Burundi,1992,,184.868970456447
Burundi,1993,,165.344120319403
Burundi,1994,,161.892584261635
Burundi,1995,,164.915311679326
Burundi,1996,,143.156741187159
Burundi,1997,,160.278342046962
Burundi,1998,,144.456948255536
Burundi,1999,,127.51419578119
Burundi,2000,9465.0,134.537861752389
Burundi,2001,10589.0,132.159554541932
Burundi,2002,10706.0,120.952308575468
Burundi,2003,10597.0,111.406682804391
Burundi,2004,10597.0,125.194965184533
Burundi,2005,10597.0,147.234619294225
Burundi,2006,10756.0,161.892755640319
Burundi,2007,10741.0,166.162744906755
Burundi,2008,10742.0,189.502074570768
Burundi,2009,10846.0,198.431524048225
Burundi,2010,10846.0,216.727705301976
Burundi,2011,10777.0,230.069761381132
Burundi,2012,5469.0,231.098787811507
Burundi,2013,1806.0,234.844770150871
Burundi,2014,3084.0,250.544492155185
Burundi,2015,13062.23,254.402585226788
Burundi,2016,29665.0,232.937812100153
Burundi,2017,14773.0,246.060725714184
Burundi,2018,18441.0,245.661678332009
Burundi,2019,11000.0,234.31061590725
Burundi,2020,14738.0,255.8324539389
Burundi,2021,14726.33,264.980379269655
Burundi,2022,13488.11,302.992505263552
Burundi,2023,14317.48,250.627253097255
Burundi,2024,14177.31,219.424830882698
Chad,1961,7100.0,107.320380491931
Chad,1962,7200.0,112.619958010844
Chad,1963,7300.0,114.710860761079
Chad,1964,7400.0,118.594106789032
Chad,1965,7500.0,123.56227611622
Chad,1966,7800.0,125.779460124418
Chad,1967,7900.0,128.209999741615
Chad,1968,7900.0,126.87277490154
Chad,1969,8000.0,129.175848997716
Chad,1970,8000.0,125.882078424937
Chad,1971,8200.0,131.816410865026
Chad,1972,8300.0,150.369805704401
Chad,1973,8000.0,162.371866237422
Chad,1974,8500.0,159.998978775959
Chad,1975,10000.0,207.476255156215
Chad,1976,11000.0,203.713116730324
Chad,1977,12000.0,215.935450416974
Chad,1978,20000.0,252.511381682505
Chad,1979,30000.0,222.914738532944
Chad,1980,45000.0,228.770491876017
Chad,1981,60000.0,193.971579541809
Chad,1982,55000.0,176.083750783324
Chad,1983,47299.0,167.180974589951
Chad,1984,18771.0,182.175880946335
Chad,1985,95277.0,202.710985101435
Chad,1986,42301.0,203.354449515341
Chad,1987,36241.0,213.931729919066
Chad,1988,84342.0,263.544647841815
Chad,1989,74899.0,246.355378549117
Chad,1990,56686.0,290.599045262191
Chad,1991,131155.0,302.487268390603
Chad,1992,97908.0,290.648286132566
Chad,1993,75448.0,220.729964903293
Chad,1994,122075.0,173.928895064035
Chad,1995,97996.0,203.964852705041
Chad,1996,92581.0,216.912541056484
Chad,1997,95829.0,201.384076969355
Chad,1998,135486.0,219.779530915601
Chad,1999,177051.0,186.638531146223
Chad,2000,120170.0,163.121663683369
Chad,2001,206197.0,194.32295331156
Chad,2002,151050.0,219.061391951349
Chad,2003,290189.0,289.087621122168
Chad,2004,267443.0,445.850767157087
Chad,2005,338918.0,838.092107712557
Chad,2006,337595.0,906.897260572747
Chad,2007,583950.0,980.483531485103
Chad,2008,406200.0,1166.36883453841
Chad,2009,315388.0,1035.63719694254
Chad,2010,1066278.0,1141.80069268412
Chad,2011,206422.0,1308.1421872538
Chad,2012,500102.0,1354.34344701937
Chad,2013,469558.0,1304.88742971475
Chad,2014,494445.0,1278.78981422494
Chad,2015,431056.0,993.990730610869
Chad,2016,453716.0,861.831767630746
Chad,2017,448500.0,854.46120040098
Chad,2018,578562.44,948.656629871231
Chad,2019,528373.0,893.336441643325
Chad,2020,538196.75,866.947814890409
Chad,2021,494352.0,946.358500208374
Chad,2022,540719.0,966.036468278568
Chad,2023,552226.0,949.333453674592
Chad,2024,627560.0,961.55975562506
China,1991,,334.130288119078
China,1992,,367.822651903542
China,1993,,378.939353053314
China,1994,,475.677874448369
China,1995,,612.680277898627
China,1996,,713.337387811657
China,1997,,786.743548510999
China,1998,,835.095348597432
China,1999,20000.0,881.146614068925
China,2000,25000.0,969.199513696287
China,2001,30000.0,1065.40597574519
China,2002,35000.0,1163.55957673426
China,2003,30000.0,1306.97245408557
China,2004,29000.0,1530.92726215723
China,2005,28000.0,1777.64496828464
China,2006,20000.0,2129.25696999613
China,2007,30000.0,2734.72709877693
China,2008,30000.0,3523.44302065213
China,2009,25000.0,3898.24459158811
China,2010,30000.0,4629.24551710077
China,2011,35800.0,5703.76027973346
China,2012,39300.0,6405.0574241349
China,2013,37700.0,7147.03518622344
China,2014,44100.0,7781.06597484974
China,2015,44510.57,8175.33285077393
China,2016,42103.52,8254.86859320357
China,2017,42011.83,8979.67652709856
China,2018,42807.29,10085.6638148819
China,2019,43732.76,10342.9009524335
China,2020,44528.4,10627.4637989619
China,2021,43689.48,12887.4357242941
China,2022,43983.55,12970.6056414327
China,2023,44067.14,12951.1782397043
China,2024,43913.39,13303.1481543868
Colombia,2011,,7400.9940695669
Colombia,2012,706.0,8108.59838244229
Colombia,2013,1409.0,8279.10255642981
Colombia,2014,2739.0,8187.20824890084
Colombia,2015,4289.0,6248.51490534512
Colombia,2016,4250.0,5959.84250367574
Colombia,2017,4477.0,6479.53231292429
Colombia,2018,5257.0,6816.96818309544
Colombia,2019,6316.0,6472.54544924705
Colombia,2020,8805.0,5339.68711357943
Colombia,2021,6638.0,6222.62164397614
Colombia,2022,4738.0,6680.44506854481
Colombia,2023,6420.0,7000.83660501046
Colombia,2024,5697.35,7919.20886825345
"Congo, Rep.",1991,,1112.53521242945
"Congo, Rep.",1992,,1164.22442980292
"Congo, Rep.",1993,2000.0,1034.37200809816
"Congo, Rep.",1994,2012.85,661.904273689712
"Congo, Rep.",1995,2029.25,769.606794842829
"Congo, Rep.",1996,2045.64,898.794050151577
"Congo, Rep.",1997,2062.03,804.304050086499
"Congo, Rep.",1998,2078.4,660.379775085784
"Congo, Rep.",1999,2094.76,776.416349733937
"Congo, Rep.",2000,2111.33,1024.30159109181
"Congo, Rep.",2001,2127.71,854.598314408095
"Congo, Rep.",2002,2150.0,905.538135544704
"Congo, Rep.",2003,2159.48,1016.82363412143
"Congo, Rep.",2004,2174.91,1306.10136324599
"Congo, Rep.",2005,2190.42,1799.05158366154
"Congo, Rep.",2006,2200.0,2103.5821381211
"Congo, Rep.",2007,2223.02,2206.47101863414
"Congo, Rep.",2008,2250.0,2832.09177777643
"Congo, Rep.",2009,2200.0,2271.15219175966
"Congo, Rep.",2010,2300.0,2946.55798067708
"Congo, Rep.",2011,2350.0,3396.16505817952
"Congo, Rep.",2012,2400.0,3732.32737320389
"Congo, Rep.",2013,2450.0,3697.41705884249
"Congo, Rep.",2014,2488.7,3601.2365808718
"Congo, Rep.",2015,2433.52,2439.35189403696
"Congo, Rep.",2016,2434.05,2093.10728558843
"Congo, Rep.",2017,2442.63,2211.63309874797
"Congo, Rep.",2018,2458.87,2694.43413191427
"Congo, Rep.",2019,2478.94,2488.42466724916
"Congo, Rep.",2020,2497.86,1993.586671931
"Congo, Rep.",2021,2506.48,2516.16255145432
"Congo, Rep.",2022,2500.72,2620.83804267402
"Congo, Rep.",2023,2507.82,2477.97845544866
"Congo, Rep.",2024,2514.92,2482.2489948456
Croatia,1992,3695.84,2321.15204123035
Croatia,1993,3800.09,2447.50319141761
Croatia,1994,3904.33,3237.92646315285
Croatia,1995,4008.58,4929.05772183424
Croatia,1996,4112.82,5299.6410536193
Croatia,1997,4217.07,5331.02343858808
Croatia,1998,4321.32,5712.58985659548
Croatia,1999,4425.56,5269.03394637289
Croatia,2000,4529.81,4953.65158789022
Croatia,2001,4638.97,5364.83824691607
Croatia,2002,4748.76,6219.58164143945
Croatia,2003,4858.55,8190.11135193887
Croatia,2004,4968.35,9718.97322801967
Croatia,2005,,10443.5278353294
Croatia,2006,,11501.2099669894
Croatia,2007,,13755.8321073292
Croatia,2008,,15888.0606949392
Croatia,2009,,14474.6519774194
Croatia,2010,5627.09,13729.7654965022
Croatia,2011,5736.88,14691.558296292
Croatia,2012,5846.67,13507.7805260991
Croatia,2013,5952.11,14134.9474982889
Croatia,2014,5902.94,14186.7295493276
Croatia,2015,4479.0,12283.7840620053
Croatia,2016,9170.0,12820.1653893008
Croatia,2017,5273.0,13901.7878144679
Croatia,2018,780.0,15460.3669595491
Croatia,2019,1000.0,15563.5987295029
Croatia,2020,1900.0,14807.5608543265
Croatia,2021,1710.0,17788.7865816658
Croatia,2022,1000.0,18465.5414420364
Croatia,2023,770.0,22184.2279304842
Croatia,2024,820.0,24050.4397933135
Czechia,1993,9412.0,3984.1463439879
Czechia,1994,10000.0,4663.28665345469
Czechia,1995,11000.0,5865.29460556726
Czechia,1996,11000.0,6573.19643136362
Czechia,1997,10500.0,6069.38762357837
Czechia,1998,10000.0,6526.59635780951
Czechia,1999,9000.0,6377.6211077224
Czechia,2000,12000.0,6062.92152842793
Czechia,2001,11000.0,6669.07494847497
Czechia,2002,10000.0,8101.26018588111
Czechia,2003,13000.0,9852.45677945801
Czechia,2004,15000.0,11782.5546676117
Czechia,2005,13000.0,13442.4916284309
Czechia,2006,12000.0,15259.0788162004
Czechia,2007,12421.0,18452.6532812196
Czechia,2008,8605.0,22774.7045076205
Czechia,2009,11272.0,19817.4215836554
Czechia,2010,7694.0,20160.4355077059
Czechia,2011,8091.0,22049.1080788682
Czechia,2012,13042.0,20014.0354015165
Czechia,2013,7917.0,20260.4954999375
Czechia,2014,5453.0,20038.4163180257
Czechia,2015,6993.0,17931.5987670768
Czechia,2016,7744.0,18753.9686718096
Czechia,2017,7487.25,20913.197632212
Czechia,2018,8080.0,23705.9329811299
Czechia,2019,6530.0,24062.7190013343
Czechia,2020,10490.0,23472.8915454417
Czechia,2021,10510.0,27696.4619527544
Czechia,2022,7850.0,28282.2236715857
Czechia,2023,8660.0,31761.5944102491
Czechia,2024,9010.0,31823.3078290564
Eritrea,1993,2220.0,252.085777069472
Eritrea,1994,14840.0,277.801423620334
Eritrea,1995,5760.0,285.402184008331
Eritrea,1996,6317.0,325.838705371605
Eritrea,1997,4150.0,318.980960831984
Eritrea,1998,18706.0,341.91736400208
Eritrea,1999,13147.0,311.336209255125
Eritrea,2000,10413.0,314.357396753501
Eritrea,2001,19551.0,325.409161513593
Eritrea,2002,3191.0,304.775756465092
Eritrea,2003,7161.0,348.950327077742
Eritrea,2004,11875.0,426.840947887032
Eritrea,2005,19921.0,412.753079199423
Eritrea,2006,20178.0,447.997404727201
Eritrea,2007,15778.0,480.44762365456
Eritrea,2008,9638.0,490.066956003333
Eritrea,2009,42616.0,642.92572288007
Eritrea,2010,29050.48,539.699512069686
Eritrea,2011,26366.22,688.68165957684
Eritrea,2012,23056.87,
Eritrea,2013,24926.22,
Eritrea,2014,29103.81,
Eritrea,2015,31990.27,
